date,H_synthetic_seiqhrs,H_synthetic_dwomoh_scenario1,H_synthetic_dwomoh_scenario3,H_synthetic_dwomoh_scenario5
2020-11-19,458.4855713543695,0.0,773.4731334887264,458.4855713543695
2020-11-20,452.30274465472763,0.0,764.8050381870381,452.30274465472763
2020-11-21,456.48022034122107,0.0,766.4954762463087,456.48022034122107
2020-11-22,463.6442515861281,0.0,771.2570721075291,463.6442515861281
2020-11-23,467.0018269078914,0.0,772.3200085338256,467.0018269078914
2020-11-24,471.6592045160316,0.0,774.7566652067136,471.6592045160316
2020-11-25,477.8511976356787,0.0,778.8112072157415,477.8511976356787
2020-11-26,475.1059618059786,0.0,774.0229115190813,475.1059618059786
2020-11-27,470.8435619588847,0.0,767.7354764488431,470.8435619588847
2020-11-28,467.7470144177274,0.0,762.6189144454754,467.7470144177274
2020-11-29,464.5149303066133,0.0,757.3814515544382,464.5149303066133
2020-11-30,461.4028191759378,0.0,752.277174851571,461.4028191759378
2020-12-01,460.1172794181896,0.0,749.0134179786877,460.1172794181896
2020-12-02,460.0531887148873,0.0,747.000000800373,460.0531887148873
2020-12-03,459.77758184922607,0.0,744.813558457683,459.77758184922607
2020-12-04,460.8831226295957,0.0,744.0442215430097,460.8831226295957
2020-12-05,462.47565122025816,0.0,743.8086199174473,462.47565122025816
2020-12-06,462.9513600006364,0.0,742.5060683179298,462.9513600006364
2020-12-07,463.0402476227175,0.0,740.8562601815399,463.0402476227175
2020-12-08,464.06661500397587,0.0,740.1794808410827,464.06661500397587
2020-12-09,463.6622150078851,0.0,738.1145838074634,463.6622150078851
2020-12-10,462.73261434404884,0.0,735.5543588915131,462.73261434404884
2020-12-11,462.54603741985574,0.0,733.7620557817972,462.54603741985574
2020-12-12,462.29475053233966,0.0,731.9356341860313,462.29475053233966
2020-12-13,461.1139217437578,0.0,729.2091104821332,461.1139217437578
2020-12-14,460.57990646097926,0.0,727.1505045162852,460.57990646097926
2020-12-15,459.99269884070173,0.0,725.0647780556468,459.99269884070173
2020-12-16,459.1888070512988,0.0,722.7874740465572,459.1888070512988
2020-12-17,458.38104143024185,0.0,720.5290944960561,458.38104143024185
2020-12-18,457.38617847938553,0.0,718.1059272073126,457.38617847938553
2020-12-19,455.6711896571926,0.0,714.9829378612595,455.6711896571926
2020-12-20,453.7498261074407,0.0,711.6674700748567,453.7498261074407
2020-12-21,451.7512725295028,0.0,708.2867105574682,451.7512725295028
2020-12-22,449.97105083432956,0.0,705.1352997685173,449.97105083432956
2020-12-23,448.1463039666381,0.0,701.9519795302508,448.1463039666381
2020-12-24,446.0349610203575,0.0,698.4940553294907,446.0349610203575
2020-12-25,444.5718145532517,0.0,695.6936913438199,444.5718145532517
2020-12-26,441.6834861770844,0.0,691.4827233623954,441.6834861770844
2020-12-27,439.6987175693771,0.0,688.1777247002127,439.6987175693771
2020-12-28,438.1735566642779,0.0,685.3422247174806,438.1735566642779
2020-12-29,435.39663881917255,0.0,681.2684908205928,435.39663881917255
2020-12-30,433.5101219071135,0.0,678.0879788467658,433.5101219071135
2020-12-31,433.16876028953396,0.0,676.4628066896089,433.16876028953396
2021-01-01,431.72541066991863,0.0,673.7585034548338,431.72541066991863
2021-01-02,429.19798450564787,0.0,669.9833397758721,429.19798450564787
2021-01-03,428.068885408521,0.0,667.6104207098939,428.068885408521
2021-01-04,427.66179978605953,0.0,665.9750069615744,427.66179978605953
2021-01-05,426.1245896417214,0.0,663.2306671700386,426.1245896417214
2021-01-06,423.80096419082287,0.0,659.7112684573746,423.80096419082287
2021-01-07,426.9915540890112,0.0,661.7106606660036,426.9915540890112
2021-01-08,432.0750141635493,0.0,665.6533588158155,432.0750141635493
2021-01-09,436.8843423184686,0.0,669.3871250160619,436.8843423184686
2021-01-10,445.76564438048763,0.0,677.2544753717411,445.76564438048763
2021-01-11,457.67346721192797,0.0,688.2426564374501,457.67346721192797
2021-01-12,466.9636661930752,0.0,696.7308565356235,466.9636661930752
2021-01-13,474.8021257762874,0.0,703.8607914019021,474.8021257762874
2021-01-14,485.15000729324476,0.0,713.5796532074102,485.15000729324476
2021-01-15,494.77116081945854,0.0,722.6706122043881,494.77116081945854
2021-01-16,502.49952468934623,0.0,729.9595722022576,502.49952468934623
2021-01-17,515.2754320492164,0.0,742.3692754912076,515.2754320492164
2021-01-18,532.5974359931093,0.0,759.438872583781,532.5974359931093
2021-01-19,553.5733071960207,0.0,780.3117400978723,553.5733071960207
2021-01-20,574.3444471454504,0.0,801.1567373963624,574.3444471454504
2021-01-21,602.7583272764981,0.0,829.8160891015027,602.7583272764981
2021-01-22,642.0965854439505,0.0,869.6316868905635,642.0965854439505
2021-01-23,677.9894815192451,0.0,906.3201851713188,677.9894815192451
2021-01-24,716.7747022442554,0.0,946.1841877879631,716.7747022442554
2021-01-25,769.5802412103911,0.0,1000.3701218423028,769.5802412103911
2021-01-26,828.8552454122589,0.0,1061.4379320844466,828.8552454122589
2021-01-27,880.5946187021573,0.0,1115.4281782004612,880.5946187021573
2021-01-28,932.1253530107049,0.0,1169.5958848004204,932.1253530107049
2021-01-29,991.091697235919,0.0,1231.5758324978106,991.091697235919
2021-01-30,1045.59782868713,0.0,1289.526621944554,1045.59782868713
2021-01-31,1097.8235416159432,0.0,1345.5822493357477,1097.8235416159432
2021-02-01,1151.4134929871716,0.0,1403.3606553988077,1151.4134929871716
2021-02-02,1214.5523357269772,0.0,1471.0506838170677,1214.5523357269772
2021-02-03,1270.5176623695122,0.0,1532.0022394248672,1270.5176623695122
2021-02-04,1324.7461977630144,0.0,1591.5835582987406,1324.7461977630144
2021-02-05,1375.8638520132706,0.0,1648.398738943316,1375.8638520132706
2021-02-06,1425.712161619235,0.0,1704.2564921707267,1425.712161619235
2021-02-07,1472.8921164534665,0.0,1757.7409854672303,1472.8921164534665
2021-02-08,1516.6543726812215,0.0,1808.0747309745266,1516.6543726812215
2021-02-09,1560.0124993650952,0.0,1858.2374726368573,1560.0124993650952
2021-02-10,1595.45128816918,0.0,1900.7059672469113,1595.45128816918
2021-02-11,1632.11361031124,0.0,1944.5525852712742,1632.11361031124
2021-02-12,1668.5981081452096,0.0,1988.383070315712,1668.5981081452096
2021-02-13,1687.9564902105162,0.0,2015.2444120256002,1687.9564902105162
2021-02-14,1710.592668541842,0.0,2045.3946622506185,1710.592668541842
2021-02-15,1747.127040743506,0.0,2089.4813110991868,1747.127040743506
2021-02-16,1765.3905497495741,0.0,2115.4503549368696,1765.3905497495741
2021-02-17,1769.7862314149288,0.0,2127.549504230112,1769.7862314149288
2021-02-18,1804.8256151531818,0.0,2170.1747645496494,1804.8256151531818
2021-02-19,1827.7898566065073,0.0,2200.8650098684802,1827.7898566065073
2021-02-20,1836.7946569859594,0.0,2217.6325098945485,1836.7946569859594
2021-02-21,1849.4108099063753,0.0,2237.9309949256117,1849.4108099063753
2021-02-22,1874.289255613208,0.0,2270.4431087520197,1874.289255613208
2021-02-23,1879.1006532626911,0.0,2282.9426705456217,1879.1006532626911
2021-02-24,1876.31396614266,0.0,2287.7303271953524,1876.31396614266
2021-02-25,1881.1762902783678,0.0,2299.9921360122403,1881.1762902783678
2021-02-26,1888.7707523867923,0.0,2314.8784661142117,1888.7707523867923
2021-02-27,1889.7965545170177,0.0,2323.1134418292013,1889.7965545170177
2021-02-28,1891.459938629854,0.0,2331.850221808738,1891.459938629854
2021-03-01,1898.7394939577553,0.0,2346.075426708509,1898.7394939577553
2021-03-02,1897.0959845617617,0.0,2351.299179469065,1897.0959845617617
2021-03-03,1894.300740440604,0.0,2355.220020515247,1894.300740440604
